Technical SEO,https://www.linkedin.com/learning/technical-seo?u=56973065,"30,288 learners",-
Storytelling and Content Creation to Transform Your Personal Brand,https://www.linkedin.com/learning/storytelling-and-content-creation-to-transform-your-personal-brand?u=56973065,"17,676 learners",-
Accounting Foundations: Cost Estimating,https://www.linkedin.com/learning/accounting-foundations-cost-estimating?u=56973065,"13,966 learners",-
Cybersecurity Awareness: Social Engineering,https://www.linkedin.com/learning/cybersecurity-awareness-social-engineering-22875721?u=56973065,"13,317 learners",-
Project Management for Creative Projects,https://www.linkedin.com/learning/project-management-for-creative-projects-3?u=56973065,"49,982 learners",-
Overcome Any Sales Objection Using Reframing,https://www.linkedin.com/learning/overcome-any-sales-objection-using-reframing?u=56973065,"13,920 learners",-
Refresh Your Workplace Social Skills,https://www.linkedin.com/learning/refresh-your-workplace-social-skills?u=56973065,"31,679 learners",-
Practice It: Advanced SQL,https://www.linkedin.com/learning/practice-it-advanced-sql?u=56973065,"4,352 learners",NEW
Excel for Mac Essential Training (Microsoft 365),https://www.linkedin.com/learning/excel-for-mac-essential-training-microsoft-365?u=56973065,"29,500 learners",-
AWS Certified Cloud Practitioner (CLF-C01) Cert Prep: 2 Security,https://www.linkedin.com/learning/aws-certified-cloud-practitioner-clf-c01-cert-prep-2-security?u=56973065,"85,785 learners",POPULAR
Python Projects,https://www.linkedin.com/learning/python-projects-14276284?u=56973065,-,UPDATED
Big Data in the Age of AI,https://www.linkedin.com/learning/big-data-in-the-age-of-ai?u=56973065,"115,114 learners",POPULAR
CRISC Cert Prep: 2 IT Risk Assessment,https://www.linkedin.com/learning/crisc-cert-prep-2-it-risk-assessment?u=56973065,"12,208 learners",-
Business Tax Foundations,https://www.linkedin.com/learning/business-tax-foundations?u=56973065,"45,339 learners",-
Leading with Stability during Times of Change and Disruption,https://www.linkedin.com/learning/leading-with-stability-during-times-of-change-and-disruption?u=56973065,"21,560 learners",-
Customer Service: Working in a Customer Contact Center,https://www.linkedin.com/learning/customer-service-working-in-a-customer-contact-center?u=56973065,"111,563 learners",-
Creating GPTs with Actions,https://www.linkedin.com/learning/creating-gpts-with-actions?u=56973065,-,NEW
Project Leadership,https://www.linkedin.com/learning/project-leadership?u=56973065,"123,441 learners",POPULAR
"Electrical Systems: Panel Boards, Frequency Drives, and Transformers",https://www.linkedin.com/learning/electrical-systems-panel-boards-frequency-drives-and-transformers?u=56973065,"82,631 learners",POPULAR
Learning Personal Branding,https://www.linkedin.com/learning/learning-personal-branding-2018?u=56973065,"2,893,275 learners",POPULAR
Excel Weekly Challenge,https://www.linkedin.com/learning/excel-weekly-challenge?u=56973065,"286,433 learners",UPDATED
Data Analytics: Graph Analytics,https://www.linkedin.com/learning/data-analytics-graph-analytics?u=56973065,"42,590 learners",-
Blockchain Basics,https://www.linkedin.com/learning/blockchain-basics-14414119?u=56973065,"96,824 learners",POPULAR
Introduction to Digital Twins,https://www.linkedin.com/learning/introduction-to-digital-twins?u=56973065,"57,980 learners",-
Understanding Augmented and Virtual Reality: An Introduction,https://www.linkedin.com/learning/understanding-augmented-and-virtual-reality-an-introduction?u=56973065,"20,347 learners",-
Azure AI Fundamentals (AI-900) Cert Prep: 1 Conversational AI on Azure,https://www.linkedin.com/learning/azure-ai-fundamentals-ai-900-cert-prep-1-conversational-ai-on-azure?u=56973065,"7,855 learners",-
DevOps with AWS,https://www.linkedin.com/learning/devops-with-aws?u=56973065,"42,443 learners",-
Excel: Conditional Formatting for Beginners,https://www.linkedin.com/learning/excel-conditional-formatting-for-beginners?u=56973065,"140,781 learners",-
Data Analytics for Students,https://www.linkedin.com/learning/data-analytics-for-students-15608993?u=56973065,"24,435 learners",-
Improving Your Focus,https://www.linkedin.com/learning/improving-your-focus?u=56973065,"385,456 learners",-
Business Analysis for Busy Professionals,https://www.linkedin.com/learning/business-analysis-for-busy-professionals?u=56973065,"21,180 learners",-
Design a Compelling Presentation,https://www.linkedin.com/learning/design-a-compelling-presentation?u=56973065,"75,444 learners",-
"C Programming Basics: Flow Control, Variables, and Pointers",https://www.linkedin.com/learning/c-programming-basics-flow-control-variables-and-pointers?u=56973065,"153,375 learners",POPULAR
Performance Management: Improving Employee Performance,https://www.linkedin.com/learning/performance-management-improving-employee-performance?u=56973065,"49,430 learners",-
Cert Prep: FinOps Certified Practitioner (FOCP),https://www.linkedin.com/learning/cert-prep-finops-certified-practitioner-focp?u=56973065,"1,212 learners",-
Introducing AI to Your Organization,https://www.linkedin.com/learning/introducing-ai-to-your-organization?u=56973065,"30,440 learners",-
Change Management for Projects,https://www.linkedin.com/learning/change-management-for-projects?u=56973065,"131,292 learners",-
OWASP Top 10: #9 Security Logging and Monitoring Failures and #10 Server-Side Request Forgery,https://www.linkedin.com/learning/owasp-top-10-9-security-logging-and-monitoring-failures-and-10-server-side-request-forgery?u=56973065,"2,433 learners",-
Learning PPC with Google Ads,https://www.linkedin.com/learning/learning-ppc-with-google-ads?u=56973065,"27,633 learners",-
Key Account Management,https://www.linkedin.com/learning/key-account-management?u=56973065,"387,583 learners",POPULAR
Serving Customers Using Social Media,https://www.linkedin.com/learning/serving-customers-using-social-media-2?u=56973065,"67,888 learners",POPULAR
Planning a Microsoft Azure Solution,https://www.linkedin.com/learning/planning-a-microsoft-azure-solution?u=56973065,"5,950 learners",-
Learning Data Governance,https://www.linkedin.com/learning/learning-data-governance-14224082?u=56973065,"69,154 learners",POPULAR
Learning SAP Sales and Distribution (SD Module),https://www.linkedin.com/learning/learning-sap-sales-and-distribution-sd-module?u=56973065,"21,073 learners",-
How Leaders Can Motivate Others by Creating Meaning,https://www.linkedin.com/learning/how-leaders-can-motivate-others-by-creating-meaning?u=56973065,"67,601 learners",-
Creating Illustrator Infographics,https://www.linkedin.com/learning/creating-illustrator-infographics-14896673?u=56973065,"35,122 learners",-
TypeScript Essential Training,https://www.linkedin.com/learning/typescript-essential-training-14687057?u=56973065,"34,993 learners",POPULAR
Managing Teams,https://www.linkedin.com/learning/managing-teams-21900578?u=56973065,"33,757 learners",POPULAR
Business Acumen for Project Managers,https://www.linkedin.com/learning/business-acumen-for-project-managers?u=56973065,"145,128 learners",-
A Beginner's Guide to Public Cloud Platforms,https://www.linkedin.com/learning/a-beginner-s-guide-to-public-cloud-platforms?u=56973065,"75,826 learners",-
Building and Deploying Deep Learning Applications with TensorFlow,https://www.linkedin.com/learning/building-and-deploying-deep-learning-applications-with-tensorflow?u=56973065,"70,350 learners",-
Autism in the Workplace,https://www.linkedin.com/learning/autism-in-the-workplace?u=56973065,"21,838 learners",-
Retail Customer Service Management and Coaching,https://www.linkedin.com/learning/retail-customer-service-management-and-coaching?u=56973065,"69,400 learners",-
Becoming an Ally to All,https://www.linkedin.com/learning/becoming-an-ally-to-all?u=56973065,"135,391 learners",-
Strategic Thinking Tips to Solve Problems and Innovate,https://www.linkedin.com/learning/strategic-thinking-tips-to-solve-problems-and-innovate?u=56973065,"49,100 learners",-
Linux Security and Hardening Essential Training,https://www.linkedin.com/learning/linux-security-and-hardening-essential-training?u=56973065,"21,306 learners",-
Cert Prep: Excel Expert - Microsoft Office Specialist for Office 2019 and Office 365,https://www.linkedin.com/learning/cert-prep-excel-expert-microsoft-office-specialist-for-office-2019-and-office-365?u=56973065,"84,839 learners",-
Penetration Testing Essential Training,https://www.linkedin.com/learning/penetration-testing-essential-training-14167987?u=56973065,"26,612 learners",-
Introduction to Video Editing,https://www.linkedin.com/learning/introduction-to-video-editing?u=56973065,"70,936 learners",POPULAR
Microsoft Teams Essential Training (2022),https://www.linkedin.com/learning/microsoft-teams-essential-training-2022?u=56973065,"95,672 learners",-
Marketing Communications,https://www.linkedin.com/learning/marketing-communications?u=56973065,"126,656 learners",UPDATED
Skills-First Talent Management,https://www.linkedin.com/learning/skills-first-talent-management?u=56973065,"5,469 learners",-
Fostering Belonging as a Leader,https://www.linkedin.com/learning/fostering-belonging-as-a-leader?u=56973065,"66,256 learners",-
React.js Essential Training,https://www.linkedin.com/learning/react-js-essential-training-14836121?u=56973065,"129,494 learners",POPULAR
Cert Prep: Excel Associate - Microsoft Office Specialist for Office 2019,https://www.linkedin.com/learning/cert-prep-excel-associate-microsoft-office-specialist-for-office-2019?u=56973065,"88,036 learners",-
Creating a Program Strategy,https://www.linkedin.com/learning/creating-a-program-strategy?u=56973065,"45,393 learners",-
Diversity and Inclusion in Marketing: Inclusive Language for Marketers,https://www.linkedin.com/learning/diversity-and-inclusion-in-marketing-inclusive-language-for-marketers?u=56973065,"56,484 learners",-
Onboarding in the Hybrid/Remote Workplace,https://www.linkedin.com/learning/onboarding-in-the-hybrid-remote-workplace?u=56973065,"11,689 learners",-
"RPA, AI, and Cognitive Tech for Leaders",https://www.linkedin.com/learning/rpa-ai-and-cognitive-tech-for-leaders?u=56973065,"106,522 learners",-
CompTIA Cybersecurity Analyst+ (CySA+) (CS0-003): 2 Vulnerability Management,https://www.linkedin.com/learning/comptia-cybersecurity-analyst-plus-cysa-plus-cs0-003-2-vulnerability-management?u=56973065,"5,964 learners",-
Preparing for an Audit,https://www.linkedin.com/learning/preparing-for-an-audit?u=56973065,"34,788 learners",-
Strategies to Improve Self-Awareness,https://www.linkedin.com/learning/strategies-to-improve-self-awareness?u=56973065,"77,043 learners",-
Interviewing Techniques,https://www.linkedin.com/learning/interviewing-techniques-2019?u=56973065,"262,465 learners",POPULAR
How to Evaluate a Job Offer's Benefits Package,https://www.linkedin.com/learning/how-to-evaluate-a-job-offer-s-benefits-package?u=56973065,"2,832 learners",-
Leadership Communication in the Flow of Work,https://www.linkedin.com/learning/leadership-communication-in-the-flow-of-work?u=56973065,"27,767 learners",-
IT Security Foundations: Core Concepts,https://www.linkedin.com/learning/it-security-foundations-core-concepts-16737118?u=56973065,"21,724 learners",POPULAR
"CompTIA Network+ (N10-008) Cert Prep: 7 Wireless, Virtual, Cloud, and Data Center Networking",https://www.linkedin.com/learning/comptia-network-plus-n10-008-cert-prep-7-wireless-virtual-cloud-and-data-center-networking?u=56973065,"11,050 learners",-
Mindful Eating,https://www.linkedin.com/learning/mindful-eating?u=56973065,"19,251 learners",-
Learning OpenShift,https://www.linkedin.com/learning/learning-openshift?u=56973065,"3,709 learners",-
Cybersecurity Foundations: Application Security,https://www.linkedin.com/learning/cybersecurity-foundations-application-security?u=56973065,"5,705 learners",-
Overcoming Overwhelm,https://www.linkedin.com/learning/overcoming-overwhelm?u=56973065,"48,859 learners",-
Alteryx for Financial Services,https://www.linkedin.com/learning/alteryx-for-financial-services?u=56973065,"5,003 learners",-
Mindful Leadership,https://www.linkedin.com/learning/mindful-leadership?u=56973065,"28,689 learners",-
Python Object-Oriented Programming,https://www.linkedin.com/learning/python-object-oriented-programming-22888296?u=56973065,-,POPULAR
Managing Your Career: Mid-Career,https://www.linkedin.com/learning/managing-your-career-mid-career?u=56973065,"105,202 learners",-
Tableau 10 Essential Training,https://www.linkedin.com/learning/tableau-10-essential-training?u=56973065,"162,563 learners",-
Oracle Database 12c: Basic SQL,https://www.linkedin.com/learning/oracle-database-12c-basic-sql?u=56973065,"107,483 learners",-
Putting ITIL® into Practice: Problem Management Techniques,https://www.linkedin.com/learning/putting-itil-into-practice-problem-management-techniques?u=56973065,"75,717 learners",-
Server Administration Essential Training,https://www.linkedin.com/learning/server-administration-essential-training?u=56973065,"59,573 learners",POPULAR
"Learning Print Production: Photoshop, Illustrator, and InDesign",https://www.linkedin.com/learning/learning-print-production-photoshop-illustrator-and-indesign?u=56973065,"18,708 learners",POPULAR
Organization Design,https://www.linkedin.com/learning/organization-design?u=56973065,"143,168 learners",-
The Manager's Guide to Difficult Conversations,https://www.linkedin.com/learning/the-manager-s-guide-to-difficult-conversations?u=56973065,"170,917 learners",POPULAR
Inclusive Mindset for Committed Allies,https://www.linkedin.com/learning/inclusive-mindset-for-committed-allies?u=56973065,"122,415 learners",-
Data Storytelling Basics,https://www.linkedin.com/learning/data-storytelling-basics?u=56973065,"47,426 learners",POPULAR
Introduction to Generative AI with GPT,https://www.linkedin.com/learning/introduction-to-generative-ai-with-gpt?u=56973065,"41,485 learners",POPULAR
Learning the Python 3 Standard Library,https://www.linkedin.com/learning/learning-the-python-3-standard-library?u=56973065,"220,043 learners",-
Cybersecurity Foundations: Security Architecture,https://www.linkedin.com/learning/cybersecurity-foundations-security-architecture?u=56973065,"27,574 learners",POPULAR
Moving DEI from Intention to Impact with Ruchika Tulshyan,https://www.linkedin.com/learning/moving-dei-from-intention-to-impact-with-ruchika-tulshyan?u=56973065,"294,642 learners",-
Fundamentals of Sustainable Supply Chains,https://www.linkedin.com/learning/fundamentals-of-sustainable-supply-chains?u=56973065,"42,385 learners",-
Improving Your Listening Skills,https://www.linkedin.com/learning/improving-your-listening-skills-19238090?u=56973065,"106,997 learners",POPULAR
SQL: Data Reporting and Analysis,https://www.linkedin.com/learning/sql-data-reporting-and-analysis-18082247?u=56973065,"127,215 learners",POPULAR
Learning Excel: Data Analysis,https://www.linkedin.com/learning/learning-excel-data-analysis-18868618?u=56973065,"344,387 learners",POPULAR
Learning Data Visualization,https://www.linkedin.com/learning/learning-data-visualization-15572314?u=56973065,"41,447 learners",POPULAR
Data Science Foundations: Data Engineering,https://www.linkedin.com/learning/data-science-foundations-data-engineering?u=56973065,"86,377 learners",-
Microservices Foundations (2018),https://www.linkedin.com/learning/microservices-foundations-2018?u=56973065,"277,010 learners",-
Mindful Productivity,https://www.linkedin.com/learning/mindful-productivity?u=56973065,"24,917 learners",-
Project Management Reinvented for Non-Project Managers,https://www.linkedin.com/learning/project-management-reinvented-for-non-project-managers?u=56973065,"56,043 learners",-
Microsoft Cloud Fundamentals: Administering Office 365 and Intune,https://www.linkedin.com/learning/microsoft-cloud-fundamentals-administering-office-365-and-intune?u=56973065,"21,212 learners",-
Photography: First Steps,https://www.linkedin.com/learning/photography-first-steps?u=56973065,"104,503 learners",POPULAR
The Three Pillars of Effective Communication,https://www.linkedin.com/learning/the-three-pillars-of-effective-communication?u=56973065,"304,040 learners",POPULAR
Responsible AI: Principles and Practical Applications,https://www.linkedin.com/learning/responsible-ai-principles-and-practical-applications?u=56973065,"30,185 learners",POPULAR
Mindful Team Building,https://www.linkedin.com/learning/mindful-team-building?u=56973065,"16,189 learners",-
Learning Print Production,https://www.linkedin.com/learning/learning-print-production?u=56973065,"93,030 learners",POPULAR
Introduction to Conversational AI,https://www.linkedin.com/learning/introduction-to-conversational-ai?u=56973065,"36,009 learners",-
Test Automation Foundations,https://www.linkedin.com/learning/test-automation-foundations?u=56973065,-,POPULAR
How to Stay Goal-Focused,https://www.linkedin.com/learning/how-to-stay-goal-focused?u=56973065,"3,295 learners",NEW
"Algorithmic Trading and Finance Models with Python, R, and Stata Essential Training",https://www.linkedin.com/learning/algorithmic-trading-and-finance-models-with-python-r-and-stata-essential-training?u=56973065,"93,186 learners",-
Learning Amazon Web Services (AWS) for Developers,https://www.linkedin.com/learning/learning-amazon-web-services-aws-for-developers-14924833?u=56973065,-,-
Python for Data Science and Machine Learning Essential Training Part 1,https://www.linkedin.com/learning/python-for-data-science-and-machine-learning-essential-training-part-1?u=56973065,-,NEW
Power Apps: Building Data-Driven Apps,https://www.linkedin.com/learning/power-apps-building-data-driven-apps?u=56973065,"36,780 learners",POPULAR
Azure AI: The Big Picture,https://www.linkedin.com/learning/azure-ai-the-big-picture?u=56973065,"3,724 learners",-
Digital Marketing Trends,https://www.linkedin.com/learning/digital-marketing-trends?u=56973065,"323,342 learners",UPDATED
Power BI: Dashboards for Beginners,https://www.linkedin.com/learning/power-bi-dashboards-for-beginners-14924061?u=56973065,"354,158 learners",POPULAR
Tech Recruiting Foundations: 1 Introduction,https://www.linkedin.com/learning/tech-recruiting-foundations-1-introduction?u=56973065,"39,065 learners",-
Building Creative Organizations,https://www.linkedin.com/learning/building-creative-organizations-2019?u=56973065,"64,936 learners",-
The Neuroscience of Emotional Intelligence and Self-Awareness,https://www.linkedin.com/learning/the-neuroscience-of-emotional-intelligence-and-self-awareness?u=56973065,"21,116 learners",-
Inclusive Leadership,https://www.linkedin.com/learning/inclusive-leadership?u=56973065,"403,721 learners",POPULAR
Power BI Data Analyst Associate (PL-300) Cert Prep: Advanced Reporting in Power BI,https://www.linkedin.com/learning/power-bi-data-analyst-associate-pl-300-cert-prep-advanced-reporting-in-power-bi?u=56973065,"2,949 learners",-
Machine Learning Foundations: Probability,https://www.linkedin.com/learning/machine-learning-foundations-probability?u=56973065,"10,669 learners",-
IoT Foundations: Fundamentals,https://www.linkedin.com/learning/iot-foundations-fundamentals?u=56973065,"193,345 learners",POPULAR
Ten Security Tips for Developers,https://www.linkedin.com/learning/ten-security-tips-for-developers?u=56973065,"11,956 learners",-
Lean Foundations,https://www.linkedin.com/learning/lean-foundations?u=56973065,"206,975 learners",POPULAR
Courageous Leadership,https://www.linkedin.com/learning/courageous-leadership?u=56973065,"7,630 learners",POPULAR
Design a Cloud Migration Strategy,https://www.linkedin.com/learning/design-a-cloud-migration-strategy?u=56973065,"21,427 learners",UPDATED
Change Leadership,https://www.linkedin.com/learning/change-leadership?u=56973065,"54,932 learners",-
CompTIA Network+ (N10-008) Cert Prep: 1 Understanding Networks,https://www.linkedin.com/learning/comptia-network-plus-n10-008-cert-prep-1-understanding-networks?u=56973065,"38,517 learners",POPULAR
Grit: How Teams Persevere to Accomplish Great Goals,https://www.linkedin.com/learning/grit-how-teams-persevere-to-accomplish-great-goals?u=56973065,"102,154 learners",-
Addressing Unconscious Bias as a Leader,https://www.linkedin.com/learning/addressing-unconscious-bias-as-a-leader?u=56973065,"45,860 learners",-
Introduction to Business Analytics,https://www.linkedin.com/learning/introduction-to-business-analytics-14621877?u=56973065,"45,538 learners",POPULAR
Customer Service Fundamentals for Hospitality,https://www.linkedin.com/learning/customer-service-fundamentals-for-hospitality?u=56973065,"2,944 learners",-
Linux: Overview and Installation,https://www.linkedin.com/learning/linux-overview-and-installation-13912059?u=56973065,"36,641 learners",-
Microsoft Teams AI Solutions: Teams Premium vs. Copilot,https://www.linkedin.com/learning/microsoft-teams-ai-solutions-teams-premium-vs-copilot?u=56973065,"3,388 learners",-
CISA Cert Prep: 2 Information Technology Governance and Management for IS Auditors,https://www.linkedin.com/learning/cisa-cert-prep-2-information-technology-governance-and-management-for-is-auditors?u=56973065,"42,832 learners",-
The New Rules of Work,https://www.linkedin.com/learning/the-new-rules-of-work?u=56973065,"131,156 learners",-
Business Intelligence for Consultants,https://www.linkedin.com/learning/business-intelligence-for-consultants?u=56973065,"81,091 learners",-
Learning Data Science: Understanding the Basics,https://www.linkedin.com/learning/learning-data-science-understanding-the-basics?u=56973065,"241,623 learners",POPULAR
Learning the OWASP Top 10,https://www.linkedin.com/learning/learning-the-owasp-top-10-9364599?u=56973065,"76,733 learners",-
Power BI Data Modeling with DAX,https://www.linkedin.com/learning/power-bi-data-modeling-with-dax?u=56973065,"214,305 learners",POPULAR
Learning Docker,https://www.linkedin.com/learning/learning-docker-17236240?u=56973065,"45,410 learners",POPULAR
"Business Analytics Foundations: Predictive, Prescriptive, and Experimental Analytics",https://www.linkedin.com/learning/business-analytics-foundations-predictive-prescriptive-and-experimental-analytics?u=56973065,"60,633 learners",-
Visio 2021 Essential Training (Office 2021/LTSC),https://www.linkedin.com/learning/visio-2021-essential-training-office-2021-ltsc?u=56973065,"45,837 learners",-
Excel Statistics Essential Training: 1,https://www.linkedin.com/learning/excel-statistics-essential-training-1-22334537?u=56973065,"41,010 learners",POPULAR
Machine Learning Foundations: Statistics,https://www.linkedin.com/learning/machine-learning-foundations-statistics?u=56973065,-,-
Social Media Marketing Tips,https://www.linkedin.com/learning/social-media-marketing-tips-8570680?u=56973065,"31,968 learners",-
FinOps Essentials for Cloud Deployments,https://www.linkedin.com/learning/finops-essentials-for-cloud-deployments?u=56973065,"6,194 learners",-
Oracle Database 19c: Basic SQL,https://www.linkedin.com/learning/oracle-database-19c-basic-sql?u=56973065,"44,592 learners",-
Excel for Marketers,https://www.linkedin.com/learning/excel-for-marketers-22138628?u=56973065,"9,639 learners",-
Goal Setting for Business Impact as a Manager,https://www.linkedin.com/learning/goal-setting-for-business-impact-as-a-manager?u=56973065,"25,499 learners",-
Marketing: Customer Segmentation,https://www.linkedin.com/learning/marketing-customer-segmentation?u=56973065,"36,680 learners",-
Business Analysis Foundations: Planning,https://www.linkedin.com/learning/business-analysis-foundations-planning?u=56973065,"9,985 learners",-
Data Literacy: Exploring and Describing Data,https://www.linkedin.com/learning/data-literacy-exploring-and-describing-data?u=56973065,"68,365 learners",UPDATED
Windows Server 2022 Essential Training,https://www.linkedin.com/learning/windows-server-2022-essential-training?u=56973065,"16,736 learners",-
Building Resilience as a Leader,https://www.linkedin.com/learning/building-resilience-as-a-leader-22683640?u=56973065,"13,263 learners",-
Learning Microsoft Power Apps,https://www.linkedin.com/learning/learning-microsoft-power-apps-17418791?u=56973065,"20,136 learners",-
Excel Supply Chain Analysis: Solving Transportation Problems,https://www.linkedin.com/learning/excel-supply-chain-analysis-solving-transportation-problems?u=56973065,"433,562 learners",-
Digital Sustainability: How to Reduce Your Digital Footprint,https://www.linkedin.com/learning/digital-sustainability-how-to-reduce-your-digital-footprint?u=56973065,"7,753 learners",-
Power BI: Working Together with Microsoft 365 Apps,https://www.linkedin.com/learning/power-bi-working-together-with-microsoft-365-apps?u=56973065,"1,949 learners",-
Mindfulness: A Critical Skill for Project Managers,https://www.linkedin.com/learning/mindfulness-a-critical-skill-for-project-managers?u=56973065,"38,447 learners",-
Delivering Results with a Business-focused PMO,https://www.linkedin.com/learning/delivering-results-with-a-business-focused-pmo?u=56973065,"56,680 learners",-
Why Projects Fail and How to Improve Their Success,https://www.linkedin.com/learning/why-projects-fail-and-how-to-improve-their-success?u=56973065,"23,135 learners",-
Machine Learning Foundations: Calculus,https://www.linkedin.com/learning/machine-learning-foundations-calculus?u=56973065,"14,929 learners",-
Tech On the Go: Ethics in AI,https://www.linkedin.com/learning/tech-on-the-go-ethics-in-ai?u=56973065,"9,501 learners",-
Change Management for HR,https://www.linkedin.com/learning/change-management-for-hr?u=56973065,"4,568 learners",POPULAR
Accounting Foundations: Understanding the GAAP (Generally Accepted Accounting Principles),https://www.linkedin.com/learning/accounting-foundations-understanding-the-gaap-generally-accepted-accounting-principles?u=56973065,"90,004 learners",POPULAR
Supporting Your Mental Health While Working from Home,https://www.linkedin.com/learning/supporting-your-mental-health-while-working-from-home?u=56973065,"165,620 learners",-
Advertising Foundations,https://www.linkedin.com/learning/advertising-foundations?u=56973065,"51,070 learners",-
Creating Lasting Habits,https://www.linkedin.com/learning/creating-lasting-habits?u=56973065,"30,030 learners",-
Learning Revit 2023,https://www.linkedin.com/learning/learning-revit-2023?u=56973065,"38,588 learners",POPULAR
Introduction to AI Governance,https://www.linkedin.com/learning/introduction-to-ai-governance?u=56973065,"2,163 learners",-
Functional Programming with Java,https://www.linkedin.com/learning/functional-programming-with-java?u=56973065,"53,347 learners",-
Managing Your Sales Process,https://www.linkedin.com/learning/managing-your-sales-process-2020?u=56973065,"33,425 learners",-
SSCP Cert Prep: 2 Access Controls,https://www.linkedin.com/learning/sscp-cert-prep-2-access-controls?u=56973065,"9,597 learners",-
Digital Networking Strategies,https://www.linkedin.com/learning/digital-networking-strategies?u=56973065,"143,704 learners",-
Digital Transformation Tips,https://www.linkedin.com/learning/digital-transformation-tips?u=56973065,"36,662 learners",-
Implementing the NIST Risk Management Framework,https://www.linkedin.com/learning/implementing-the-nist-risk-management-framework?u=56973065,"29,595 learners",-
Careers in Supply Chain and Operations,https://www.linkedin.com/learning/careers-in-supply-chain-and-operations?u=56973065,"197,188 learners",POPULAR
Accounting Foundations: Understanding the Accounting Cycle and Accrual-Basis Accounting,https://www.linkedin.com/learning/accounting-foundations-understanding-the-accounting-cycle-and-accrual-basis-accounting?u=56973065,"31,818 learners",-
"Power BI Data Analyst Associate (PL-300) Cert Prep: Cleaning, Transforming, and Loading Data in Power BI",https://www.linkedin.com/learning/power-bi-data-analyst-associate-pl-300-cert-prep-cleaning-transforming-and-loading-data-in-power-bi?u=56973065,"6,967 learners",-
Managing Office Politics,https://www.linkedin.com/learning/managing-office-politics?u=56973065,"232,119 learners",-
Skills That Set Data Scientists Apart,https://www.linkedin.com/learning/skills-that-set-data-scientists-apart?u=56973065,"9,899 learners",POPULAR
Introduction to 5G,https://www.linkedin.com/learning/introduction-to-5g?u=56973065,"121,569 learners",-
CompTIA Network+ (N10-008) Cert Prep: 5 Securing TCP/IP,https://www.linkedin.com/learning/comptia-network-plus-n10-008-cert-prep-5-securing-tcp-ip?u=56973065,"8,979 learners",-
Cloud Architecture: Design Decisions,https://www.linkedin.com/learning/cloud-architecture-design-decisions-16813225?u=56973065,"19,451 learners",-
DevOps Foundations: Site Reliability Engineering,https://www.linkedin.com/learning/devops-foundations-site-reliability-engineering?u=56973065,"77,560 learners",-
Microservices Foundations,https://www.linkedin.com/learning/microservices-foundations-23469069?u=56973065,"1,410 learners",NEW
Finance Foundations,https://www.linkedin.com/learning/finance-foundations-2018?u=56973065,"274,250 learners",POPULAR
Retail Marketing Strategy,https://www.linkedin.com/learning/retail-marketing-strategy?u=56973065,"13,345 learners",-
Communicating Internally during Times of Uncertainty,https://www.linkedin.com/learning/communicating-internally-during-times-of-uncertainty?u=56973065,"67,639 learners",-
Learning Procreate,https://www.linkedin.com/learning/learning-procreate?u=56973065,"31,319 learners",POPULAR
Cybersecurity with Cloud Computing,https://www.linkedin.com/learning/cybersecurity-with-cloud-computing-2?u=56973065,"75,319 learners",POPULAR
Social Media Marketing Foundations,https://www.linkedin.com/learning/social-media-marketing-foundations-22309474?u=56973065,"44,828 learners",POPULAR
Corporate Finance Foundations,https://www.linkedin.com/learning/corporate-finance-foundations?u=56973065,"160,720 learners",POPULAR
Talent Management,https://www.linkedin.com/learning/talent-management?u=56973065,"214,575 learners",-
Skills for Your First 90 Days as a New Manager,https://www.linkedin.com/learning/skills-for-your-first-90-days-as-a-new-manager?u=56973065,"66,754 learners",POPULAR
Enhancing Team Innovation,https://www.linkedin.com/learning/enhancing-team-innovation?u=56973065,"127,262 learners",UPDATED
Project Online Reporting with Power BI,https://www.linkedin.com/learning/project-online-reporting-with-power-bi?u=56973065,"35,970 learners",-
The 52 Best Sales Prospecting Tips,https://www.linkedin.com/learning/the-52-best-sales-prospecting-tips?u=56973065,"43,156 learners",-
Microsoft 365: Administration,https://www.linkedin.com/learning/microsoft-365-administration?u=56973065,"3,985 learners",POPULAR
Create a CRM Mobile Application with React Native,https://www.linkedin.com/learning/create-a-crm-mobile-application-with-react-native-23458867?u=56973065,-,NEW
Learning Cryptography and Network Security,https://www.linkedin.com/learning/learning-cryptography-and-network-security-2?u=56973065,"23,920 learners",-
Quick Start Guide to SQL,https://www.linkedin.com/learning/quick-start-guide-to-sql?u=56973065,-,-
Managing Brand Reputation,https://www.linkedin.com/learning/managing-brand-reputation?u=56973065,"54,855 learners",-
Happiness Habits,https://www.linkedin.com/learning/happiness-habits?u=56973065,"16,544 learners",-
Technical Recruiting,https://www.linkedin.com/learning/technical-recruiting?u=56973065,"160,296 learners",-
Tableau Essential Training,https://www.linkedin.com/learning/tableau-essential-training-22386688?u=56973065,"45,096 learners",POPULAR
How to Thrive in the Passion Economy,https://www.linkedin.com/learning/how-to-thrive-in-the-passion-economy?u=56973065,"2,371 learners",-
CompTIA Network+ (N10-008) Cert Prep: 4 Making TCP/IP Work,https://www.linkedin.com/learning/comptia-network-plus-n10-008-cert-prep-4-making-tcp-ip-work?u=56973065,"32,166 learners",-
Introduction to SAP BI/BW,https://www.linkedin.com/learning/introduction-to-sap-bi-bw?u=56973065,"46,712 learners",-
